endTime,artistName,trackName,msPlayed
2024-09-17 01:23,Pritam,Shayad,247941
2024-09-17 01:24,Sachet Tandon,Malang Sajna,93810
2024-09-17 01:25,Pixies,Where Is My Mind?,47760
2024-09-17 01:25,Pixies,Where Is My Mind?,15430
2024-09-17 01:29,Geek Music,"Where Is My Mind (From ""Fight Club"")",224835
2024-09-17 01:32,Surf Curse,Freaks,147062
2024-09-17 01:35,Lord Huron,The Night We Met,208211
2024-09-17 01:37,XXXTENTACION,Revenge,120026
2024-09-17 01:40,Shiloh Dynasty,Again,157205
2024-09-17 01:44,Tom Odell,Another Love,244360
2024-09-17 01:46,d4vd,Romantic Homicide,132630
2024-09-17 01:47,Eyedress,Jealous,38981
2024-09-17 01:50,KALEO,Way down We Go,213706
2024-09-17 01:52,KXLLSWXTCH,WASTE,120428
2024-09-17 01:56,Geek Music,Interstellar- Main Theme,243209
2024-09-17 02:00,Modern Talking,Cheri Cheri Lady,226333
2024-09-17 02:01,Passenger,Let Her Go,3089
2024-09-17 02:01,Bee Gees,Stayin' Alive,57355
2024-09-17 02:03,Prasewon,Revenge - Sped up,87968
2024-09-17 02:07,Cigarettes After Sex,Apocalypse,290616
2024-09-17 02:12,Alexander Rybak,Fairytale,183093
2024-09-17 02:15,Patrick Watson,Je te laisserai des mots,160853
2024-09-17 02:17,Megami,when i told the moon about you,89479
2024-09-17 02:19,The Neighbourhood,Sweater Weather,166981
2024-09-17 02:20,Pixies,Where Is My Mind? - 2007 Remaster,33932
2024-09-17 02:20,Beach Weather,"Sex, Drugs, Etc.",9068
2024-09-17 02:25,Trick Trick,Welcome 2 Detroit,285453
2024-09-17 02:26,Coolio,Gangsta's Paradise,32068
2024-09-17 02:36,Eminem,Mockingbird,126245
2024-09-17 02:39,Steve Lacy,Dark Red,173104
2024-09-17 02:42,Djo,End of Beginning,159245
2024-09-17 02:44,Eyedress,Something About You,153312
2024-09-17 02:47,The Walters,I Love You So,160239
2024-09-17 02:51,d4vd,Here With Me,242484
2024-09-17 02:53,Hotel Ugly,Shut up My Moms Calling (Sped up),135529
2024-09-17 02:56,Peachy!,Falling for U,124000
2024-09-17 02:57,Eyedress,Romantic Lover,1248
2024-09-17 02:57,Matt Maltese,Intolewd,79989
2024-09-17 04:30,Eyedress,Romantic Lover,85492
2024-09-17 04:31,Vansire,From the Subway Train,57370
2024-09-17 04:35,Joji,Glimpse of Us,233456
2024-09-17 04:37,beabadoobee,Coffee,126824
2024-09-17 04:40,Montell Fish,Fall in Love with You.,132000
2024-09-17 04:42,Steve Lacy,Some,118393
2024-09-17 04:44,Mitski,My Love Mine All Mine,137773
2024-09-17 04:46,Hotel Ugly,Is there free breakfast here?,129200
2024-09-17 04:50,Lana Del Rey,Say Yes To Heaven,209156
2024-09-17 04:52,Dominic Fike,Superstar Sh*t,127054
2024-09-17 04:55,Seafret,Atlantis,229173
2024-09-17 04:58,Joji,worldstar money (interlude),126312
2024-09-17 05:00,Alex G,Treehouse,158801
2024-09-17 05:02,d4vd,Feel It - From The Original Series “Invincible”,120003
2024-09-17 20:33,Mild High Club,Homage,1690
2024-09-17 20:33,d4vd,Feel It - From The Original Series “Invincible”,60250
2024-09-17 22:09,Sharan Deol,Chandigarh Walian,23
2024-09-17 22:09,Babbu Maan,Mittran Di Chhatri,143920
2024-09-17 22:12,Rajvir Jawanda,Kangani,136130
2024-09-17 22:15,Sharn,Mi Amor,203048
2024-09-17 22:20,Jazzy B,Mitran De Boot,291407
2024-09-17 22:24,Dr Zeus,Kangna,210680
2024-09-17 22:26,Bilal Saeed,2 Number,121560
2024-09-18 06:32,Shooter Kahlon,Game,125877
2024-09-18 06:36,Rajvir Jawanda,Kangani,198000
2024-09-18 09:51,Vicky,Top Notch Gabru,12923
2024-09-18 09:54,Gurinder Gill,Faraar,4530
2024-09-18 16:14,Karan Aujla,"Tauba Tauba (From ""Bad Newz"")",1140
2024-09-18 16:14,Karan Aujla,Y.D.G,4210
2024-09-18 16:16,Karan Aujla,Winning Speech,102450
2024-09-18 20:33,Karan Aujla,Admirin' You (feat. Preston Pablo),199290
2024-09-18 20:37,Sammohit,Scenario,253421
2024-09-18 20:38,AC,Headline,40888
2024-09-18 20:40,Fotty Seven,Bhai Hai,144375
2024-09-18 20:41,Krish Rao,Desi Hood,34704
2024-09-18 20:43,Hammy Muzic,Makoka,111203
2024-09-18 20:43,Param Singh,Daru Badnaam,1600
2024-09-18 20:43,Tom Odell,Another Love,990
2024-09-18 20:43,Seedhe Maut,TT,47616
2024-09-18 20:49,Babbu Maan,Mittran Di Chhatri,337013
2024-09-18 20:53,Rajvir Jawanda,Kangani,198000
2024-09-18 20:57,Karan Aujla,Admirin' You (feat. Preston Pablo),214750
2024-09-18 21:00,Sharn,Mi Amor,203048
2024-09-18 21:05,Jazzy B,Mitran De Boot,291407
2024-09-18 21:09,Bilal Saeed,2 Number,46499
2024-09-18 21:09,Dr Zeus,Kangna,210680
2024-09-18 22:49,omer inayat,Tennu Le,206020
2024-09-18 22:53,Prateek Kuhad,Co2,233963
2024-09-18 22:58,Lord Huron,The Night We Met,208211
2024-09-18 22:59,Mitraz,Junoon,53204
2024-09-18 23:03,The Yellow Diary,Roz Roz,218550
2024-09-18 23:06,Vismay Patel,Pal Behta Jaaye,174545
2024-09-18 23:17,Rashid Ali,Kabhi Kabhi Aditi,218836
2024-09-18 23:20,Yo Yo Honey Singh,Millionaire,199114
2024-09-18 23:24,The Local Train,Choo Lo,233630
2024-09-18 23:28,Hasan Raheem,Wishes,218400
2024-09-18 23:31,Anuv Jain,Husn,217894
2024-09-18 23:36,AUR,Tu hai kahan,263184
2024-09-19 02:46,Prateek Kuhad,Kasoor,197549
2024-09-19 02:49,Aditya Rikhari,Samjho Na,172408
2024-09-19 02:51,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",132158
2024-09-19 02:56,The Local Train,Aaoge Tum Kabhi,313163
2024-09-19 02:59,Jace June,Deeper Than It Seems,181062
2024-09-19 03:04,Prateek Kuhad,cold/mess,281218
2024-09-19 03:07,Ritviz,Chalo Chalein,184370
2024-09-19 03:10,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",171147
2024-09-19 03:14,Monali Thakur,Sawaar Loon,254699
2024-09-19 03:17,King,Maan Meri Jaan,194653
2024-09-19 03:20,Prateek Kuhad,Pause,171149
2024-09-19 03:24,Anuv Jain,Alag Aasmaan,212750
2024-09-19 03:27,Ritviz,Udd Gaye,180413
2024-09-19 03:28,Aditya A,Chaand Baaliyan,103264
2024-09-19 03:32,AP Dhillon,Dil Nu,233666
2024-09-19 03:35,Prateek Kuhad,Kahaan Ho Tum,155289
2024-09-19 03:38,Aparshakti Khurana,Zaroor,175448
2024-09-19 03:41,Anuv Jain,Baarishein,207312
2024-09-19 03:45,One Direction,Night Changes,226600
2024-09-19 03:49,Jasleen Royal,Sang Rahiyo,213288
2024-09-19 03:51,Prateek Kuhad,All I Need,153693
2024-09-19 03:55,Ruth B.,Dandelions,233720
2024-09-19 04:00,King,Tu Aake Dekhle,270000
2024-09-19 04:03,Anuv Jain,Gul,217250
2024-09-19 04:06,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176440
2024-09-19 04:09,Vismay Patel,Badra Bahara,156107
2024-09-19 04:12,Arctic Monkeys,I Wanna Be Yours,183956
2024-09-19 04:16,Gurnazar,Dil Tu Jaan Tu,237333
2024-09-19 04:18,AP Dhillon,With You,154554
2024-09-19 04:23,Talha Anjum,Downers At Dusk,256000
2024-09-19 04:26,New West,Those Eyes,220750
2024-09-19 04:28,Prateek Kuhad,Just to Be With You,81280
2024-09-19 04:30,Dream Note,Zaroori Nahi,139826
2024-09-19 04:33,Osho Jain,Humara Ho Gaya,157674
2024-09-19 04:36,Mitraz,Akhiyaan,191868
2024-09-19 04:37,Aditya A,Awaargi,61491
2024-09-19 04:40,Stephen Sanchez,Until I Found You,176666
2024-09-19 04:43,Yo Yo Honey Singh,Brown Rang,211394
2024-09-19 04:46,Stephen Dawes,Teenage Dream,178000
2024-09-19 04:50,Prateek Kuhad,100 words,210420
2024-09-19 04:52,Rovalio,Iraaday,133305
2024-09-19 04:56,Lucky Ali,Safarnama,251402
2024-09-19 05:00,The Local Train,Dil Mere,211290
2024-09-19 05:02,Taba Chake,A Family Get Together,114493
2024-09-19 05:05,Mitraz,Gulaab,169633
2024-09-19 05:08,Paradox,Zimmedaar,184615
2024-09-19 05:12,Swoopna Suman,Je Chhau Timi,236571
2024-09-19 05:15,Vismay Patel,Lage Nahi Man,191770
2024-09-19 05:17,Prateek Kuhad,Shehron Ke Raaz,152320
2024-09-19 05:22,Anuv Jain,Jo Tum Mere Ho,251813
2024-09-19 05:25,Hasan Raheem,Aisay Kaisay,198857
2024-09-19 05:28,Mitraz,Alfaazo,158447
2024-09-19 05:30,Aditya A,Sunday,144923
2024-09-19 05:32,Apurva Tamang,Timi Sangai,150527
2024-09-19 07:07,Atif Aslam,"Woh Lamhe Woh Baatein - From ""Zeher""",320040
2024-09-19 07:11,The Local Train,Aaftaab,233471
2024-09-19 07:13,Barney Sku,Your Eyes,107081
2024-09-19 07:17,Ayushmann Khurrana,Pani Da Rang - Male Vocals,240786
2024-09-19 07:20,Sohail Sen,Haan Ke Haan,204041
2024-09-19 10:30,Rahat Fateh Ali Khan,Dil To Bachcha Hai,79800
2024-09-19 10:43,Rahat Fateh Ali Khan,Dil To Bachcha Hai,205000
2024-09-19 14:41,Mild High Club,Homage,177493
2024-09-19 14:43,Djo,End of Beginning,159245
2024-09-19 14:45,Richy Mitch & The Coal Miners,Evergreen,87000
2024-09-19 14:47,Surf Curse,Freaks,147062
2024-09-19 14:50,Eyedress,Something About You,153312
2024-09-19 14:51,The Walters,I Love You So,72717
2024-09-19 14:51,Param Singh,Daru Badnaam,900
2024-09-19 14:55,Sharan Deol,Chandigarh Walian,249936
2024-09-19 15:01,Babbu Maan,Mittran Di Chhatri,337013
2024-09-19 15:04,Rajvir Jawanda,Kangani,198000
2024-09-19 15:08,Karan Aujla,Admirin' You (feat. Preston Pablo),214750
2024-09-19 15:11,Sharn,Mi Amor,203048
2024-09-19 15:16,Jazzy B,Mitran De Boot,291407
2024-09-19 15:20,Dr Zeus,Kangna,210680
2024-09-19 15:24,Bilal Saeed,2 Number,237427
2024-09-19 20:06,Jazzy B,Mitran De Boot,291407
2024-09-19 20:08,Vicky,Top Notch Gabru,158294
2024-09-19 20:10,Gurinder Gill,Faraar,130000
2024-09-19 20:12,Tyson Sidhu,GODSPEED,127200
2024-09-19 20:15,AP Dhillon,Deadly,158241
2024-09-19 20:34,Garry Sandhu,Yeh Baby,201911
2024-09-19 20:36,Tegi Pannu,Fully Loaded,148858
2024-09-19 20:43,Jazzy B,This Party Getting Hot,381057
2024-09-19 20:45,Gurinder Gill,Don't Test,135529
2024-09-19 20:48,Rajvir Jawanda,Sardaari,188851
2024-09-19 20:50,AP Dhillon,Arrogant,102315
2024-09-19 20:53,Gupz Sehra,Label Black,175076
2024-09-19 20:55,Tegi Pannu,Untouchable,153210
2024-09-19 20:58,Jazzy B,Bobby Cut,138665
2024-09-19 21:02,Garry Sandhu,Illegal Weapon,230000
2024-09-19 21:10,Rajvir Jawanda,Kamla,436396
2024-09-19 21:13,AP Dhillon,MAJHE AALE,170322
2024-09-19 21:16,Harrdy Sandhu,Hornn Blow,146431
2024-09-19 21:16,Tegi Pannu,Mood Swings,27399
2024-09-19 21:19,Jazzy B,Miss Karda,168920
2024-09-19 21:21,Garry Sandhu,Minna Minna,134052
2024-09-19 21:22,Rajvir Jawanda,Sukoon,77187
2024-09-19 21:26,AP Dhillon,Top Boy,185591
2024-09-19 21:29,Yo Yo Honey Singh,Dope Shope,193608
2024-09-19 21:35,Jazzy B,Naag,349840
2024-09-19 21:38,Raja Baath,Chaska Ae Yaara Nu,184450
2024-09-19 21:39,Tegi Pannu,Into You,4720
2024-09-19 21:39,AP Dhillon,Most Wanted,5530
2024-09-19 21:39,Imran Khan,Pata Chalgea,60020
2024-09-19 21:39,Jazzy B,Dil Lutiya (feat. Apache India),8960
2024-09-19 21:41,Zora Randhawa,Wonderland,113820
2024-09-19 22:11,Garry Sandhu,Do Gallan - Let's Talk,2080
2024-09-19 22:14,Nawab,Expert Jatt,199534
2024-09-19 22:48,Tegi Pannu,One Question,145185
2024-09-19 22:51,Parmish Verma,No Reason,218142
2024-09-19 22:51,AP Dhillon,Feels,1827
2024-09-19 22:52,Jazzy B,Udhne Sapoliye,6390
2024-09-19 22:56,Tom Odell,Another Love,244360
2024-09-19 23:08,Benny Dayal,Daaru Desi,398320
2024-09-19 23:11,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-19 23:13,Gibran Alcocer,Idea 15,114000
2024-09-19 23:14,Karan Aujla,Tauba Tauba,96753
2024-09-19 23:18,Karan Aujla,Admirin' You (feat. Preston Pablo),214750
2024-09-20 00:46,Karan Aujla,Winning Speech,161570
2024-09-20 18:36,Karan Aujla,Winning Speech,66129
2024-09-20 18:40,Brodha V,Naachne Ka Shaunq,217846
2024-09-20 18:43,Rajvir Jawanda,Kangani,198000
2024-09-20 18:47,The Local Train,Choo Lo,233630
2024-09-20 18:49,Surf Curse,Freaks,147062
2024-09-20 18:52,Djo,End of Beginning,159245
2024-09-20 18:57,Atif Aslam,Tera Hone Laga Hoon,299827
2024-09-20 19:00,Eyedress,Something About You,153312
2024-09-20 19:01,Richy Mitch & The Coal Miners,Evergreen,87000
2024-09-20 19:06,The Local Train,Aaoge Tum Kabhi,313163
2024-09-20 19:10,The Yellow Diary,Roz Roz,218550
2024-09-20 19:13,Foster,fools (can't help falling in love) (feat. Sody),165029
2024-09-20 19:17,d4vd,Here With Me,242484
2024-09-20 19:20,Hasan Raheem,Wishes,218400
2024-09-20 19:29,Vismay Patel,Pal Behta Jaaye,174545
2024-09-20 19:30,MorieTheActivistKid,Scenario Remix,9350
2024-09-20 19:30,AUR,Tu hai kahan,2120
2024-09-20 19:30,Talha Anjum,Downers At Dusk,6780
2024-09-20 19:30,Anuv Jain,Husn,31853
2024-09-20 19:32,Sammohit,Scenario,136421
2024-09-20 19:35,Fotty Seven,Bhai Hai,144375
2024-09-20 19:38,AC,Headline,164223
2024-09-20 19:40,Hammy Muzic,Makoka,111203
2024-09-20 19:41,Seedhe Maut,SHUTDOWN,116307
2024-09-20 19:44,MC Amrit,Adidas,126300
2024-09-20 19:46,Krish Rao,Desi Hood,148275
2024-09-20 19:50,Khasa Aala Chahar,Hostel Life,215621
2024-09-20 19:53,Jassi Kirarkot,Toll Free,172800
2024-09-20 19:55,Umer Anjum,Walk A Mile,170888
2024-09-20 19:58,Seedhe Maut,Luka Chippi,141568
2024-09-20 20:00,Kanchan Nagar,Suit Boot,156610
2024-09-20 20:03,Dada Sadhu,Bhsam,128181
2024-09-20 20:05,MC Amrit,NAKHRE,176401
2024-09-20 20:09,Khasa Aala Chahar,Donali,204658
2024-09-20 20:12,Muhfaad,Pablo - Love Bites,170721
2024-09-20 20:16,Seedhe Maut,TT,237014
2024-09-20 20:18,Fotty Seven,Haath Toh Laga,147337
2024-09-20 20:21,Biru Kataira,Angli Ghumai Jaata Ne,186750
2024-09-20 20:25,Panther,Galat Karam,193263
2024-09-20 21:40,Anuv Jain,Jo Tum Mere Ho,251813
2024-09-20 21:42,Vikash Kumar,Hat Ja Tau Pachhe Ne,56168
2024-09-20 21:44,Anuv Jain,Husn,189760
2024-09-20 22:05,Sammohit,Scenario,136421
2024-09-20 22:09,Krish Rao,Slowly,13350
2024-09-20 22:09,King,KODAK,231899
2024-09-20 22:14,Anuv Jain,Jo Tum Mere Ho,251813
2024-09-20 22:17,Anuv Jain,Husn,217894
2024-09-20 22:21,Anuv Jain,Baarishein,207312
2024-09-20 22:24,Anuv Jain,Alag Aasmaan,212750
2024-09-20 22:25,Anuv Jain,Gul,60008
2024-09-20 23:09,Bilal Saeed,2 Number,243149
2024-09-20 23:14,omer inayat,Tennu Le,308360
2024-09-20 23:17,Yo Yo Honey Singh,Brown Rang,119820
2024-09-20 23:17,Yo Yo Honey Singh,Brown Rang,31834
2024-09-20 23:19,Yo Yo Honey Singh,Brown Rang,60784
2024-09-20 23:22,Tom Odell,Another Love,197044
2024-09-20 23:26,Benny Dayal,Daaru Desi,269200
2024-09-20 23:29,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-20 23:31,Gibran Alcocer,Idea 15,114000
2024-09-20 23:42,Karan Aujla,Tauba Tauba,64213
2024-09-21 01:49,Gibran Alcocer,Idea 15,114000
2024-09-21 01:52,Gibran Alcocer,Idea 10,128000
2024-09-21 01:54,Hans Zimmer,Cornfield Chase,126959
2024-09-21 01:55,Yehezkel Raz,Ballerina,71581
2024-09-21 01:56,Fabrizio Paterlini,Waltz,64788
2024-09-21 01:57,pandora.,interstellar.,37080
2024-09-21 01:59,Gibran Alcocer,Idea 9,137547
2024-09-21 02:00,Borrtex,It All Begins Here,66156
2024-09-21 02:02,Evgeny Grinko,Prologue,99532
2024-09-21 02:03,Yehezkel Raz,Behind Every Decision,105940
2024-09-21 02:05,Øneheart,rain inside,106777
2024-09-21 02:07,Gibran Alcocer,Idea 7 (Sped Up),115415
2024-09-21 02:08,pandora.,laleconparticulere.,63158
2024-09-21 02:10,Patrick Watson,Ode to Vivian - Rework,96624
2024-09-21 02:11,Evgeny Grinko,See You Tomorrow,91303
2024-09-21 02:13,Yehezkel Raz,Before You Left,110900
2024-09-21 02:16,Gibran Alcocer,Idea 22,152000
2024-09-21 02:18,Borrtex,Reflections,137614
2024-09-21 03:15,pandora.,lucid.,71439
2024-09-21 03:19,Anuv Jain,Jo Tum Mere Ho,251813
2024-09-21 03:20,Yo Yo Honey Singh,Millionaire,33136
2024-09-21 03:26,Anuv Jain,Jo Tum Mere Ho,323393
2024-09-21 03:29,Yo Yo Honey Singh,Millionaire,199114
2024-09-21 03:33,The Yellow Diary,Roz Roz,218550
2024-09-21 03:36,Mitraz,Junoon,191111
2024-09-21 03:39,Vismay Patel,Pal Behta Jaaye,174545
2024-09-21 04:51,Prateek Kuhad,Kasoor,162054
2024-09-21 13:49,Sammohit,Scenario,136421
2024-09-21 13:51,Fotty Seven,Bhai Hai,125040
2024-09-21 13:56,Bohemia,Same Beef,290360
2024-09-21 14:00,Prem Dhillon,Old Skool,253636
2024-09-21 14:03,Karan Aujla,Don't Look,186409
2024-09-21 14:06,Sidhu Moose Wala,These Days (feat. Bohemia),209230
2024-09-21 14:10,David Sandhu,How?,193462
2024-09-21 14:12,NIJJAR,Tension,169665
2024-09-21 14:16,Shubh,We Rollin,199205
2024-09-21 14:20,AP Dhillon,Brown Munde,254400
2024-09-21 14:23,Sumit Goswami,Tora,179333
2024-09-21 14:28,Sidhu Moose Wala,295,270000
2024-09-21 14:31,Barbie Maan,Bande O Tere Khas Ne-Jaan,197333
2024-09-21 14:32,Jassa Dhillon,1 On 1,63398
2024-09-21 14:34,AP Dhillon,Foreigns,126857
2024-09-21 14:37,Preet Sandhu,Gutt Ch Paranda,157765
2024-09-21 14:40,Kptaan,Kikli,173656
2024-09-21 14:42,Kptaan,Tees Maar Khan,152992
2024-09-21 14:45,Navv Inder,Wakhra Swag,190563
2024-09-21 14:49,Sidhu Moose Wala,Bitch I'm Back,230400
2024-09-21 14:53,Sidhu Moose Wala,GOAT,214883
2024-09-21 14:56,AP Dhillon,Takeover,209142
2024-09-21 14:57,Masoom Sharma,Badnam Gabru,57766
2024-09-21 15:00,AP Dhillon,Excuses,176232
2024-09-21 15:03,Kptaan,Kikli,175000
2024-09-21 15:05,Kptaan,Gabbar,138129
2024-09-21 15:10,Sidhu Moose Wala,Devil,245524
2024-09-21 15:12,Jazzy Rai,Mai Na Bachdi,112955
2024-09-21 15:15,Bhallwaan,Gym De Shokeen,225158
2024-09-21 15:19,Raftaar,All Black,218145
2024-09-21 15:21,Jass Manak,No Competition,132460
2024-09-21 15:23,Karan Aujla,Karan Aujla Hit Mix Mashup,108457
2024-09-21 15:23,Mankirt Aulakh,Judge,3423
2024-09-21 15:25,Gurinder Gill,Faraar,130000
2024-09-21 15:27,AP Dhillon,Arrogant,102315
2024-09-21 15:30,AP Dhillon,Insane,206060
2024-09-21 15:32,AP Dhillon,Ma Belle,119051
2024-09-21 15:36,Tom Odell,Another Love,244360
2024-09-21 15:41,Benny Dayal,Daaru Desi,269200
2024-09-21 15:43,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-21 15:45,Gibran Alcocer,Idea 15,114000
2024-09-21 15:49,Karan Aujla,Tauba Tauba,207157
2024-09-21 15:49,Karan Aujla,Admirin' You (feat. Preston Pablo),4421
2024-09-21 15:53,Karan Aujla,Winning Speech,227441
2024-09-21 15:53,Brodha V,Naachne Ka Shaunq,21753
2024-09-21 16:21,Sidhu Moose Wala,These Days (feat. Bohemia),3650
2024-09-21 16:22,Sidhu Moose Wala,Bitch I'm Back,4090
2024-09-21 16:22,Sidhu Moose Wala,Devil,3233
2024-09-21 16:22,AP Dhillon,Takeover,1764
2024-09-21 16:22,Kptaan,Gabbar,2000
2024-09-21 16:22,Kptaan,Kikli,3716
2024-09-21 16:22,Kptaan,Kikli,1696
2024-09-21 16:22,Preet Sandhu,Gutt Ch Paranda,2965
2024-09-21 16:22,David Sandhu,How?,8511
2024-09-21 16:22,AP Dhillon,Excuses,23
2024-09-21 16:22,Kptaan,Tees Maar Khan,1714
2024-09-21 16:22,Jazzy Rai,Mai Na Bachdi,5782
2024-09-21 16:23,Karan Aujla,Karan Aujla Hit Mix Mashup,23
2024-09-21 16:23,Raftaar,All Black,855
2024-09-21 16:23,Bhallwaan,Gym De Shokeen,798
2024-09-21 16:23,Jass Manak,No Competition,4345
2024-09-21 16:23,Mankirt Aulakh,Judge,1514
2024-09-21 16:23,Mankirt Aulakh,Judge,3648
2024-09-21 16:23,Mankirt Aulakh,Pakistan (feat. DJ Flow),2566
2024-09-21 16:23,Jazzy Rai,Mai Na Bachdi,15635
2024-09-21 16:23,Gurinder Gill,Faraar,771
2024-09-21 16:23,Bhalwaan,Sift,1488
2024-09-21 16:24,Prem Dhillon,Blackia,1980
2024-09-21 16:24,Varinder Brar,12 Bande,1438
2024-09-21 16:24,AP Dhillon,Most Wanted,1682
2024-09-21 16:24,Prem Dhillon,All Aces,1691
2024-09-21 16:24,Tegi Pannu,Untouchable,2990
2024-09-21 16:24,Jaura Phagwara,Sarkar,753
2024-09-21 16:24,AP Dhillon,Ma Belle,1620
2024-09-21 16:24,AP Dhillon,Droptop,1208
2024-09-21 16:24,AP Dhillon,Goat,795
2024-09-21 16:24,Gminxr,Hustlin',1431
2024-09-21 16:24,Shubh,Elevated,3370
2024-09-21 16:24,Tegi Pannu,Fully Loaded,2610
2024-09-21 16:24,Karan Aujla,Ykwim,13683
2024-09-21 16:24,Sidhu Moose Wala,Legend,1108
2024-09-21 16:24,Sidhu Moose Wala,Fuck Em All,3355
2024-09-21 16:24,Bhalwaan,Priceless,10257
2024-09-21 16:24,Varinder Brar,Jatt Life,600
2024-09-21 16:24,Chani Nattan,Daku,1014
2024-09-21 16:25,Sidhu Moose Wala,Lifestyle (feat. Banka),1800
2024-09-21 16:25,DG IMMORTALS,KALESHI CHORI,4631
2024-09-21 16:25,Big Boi Deep,94 Flow,930
2024-09-22 13:11,Tom Odell,Another Love,461
2024-09-22 13:16,Benny Dayal,Daaru Desi,269200
2024-09-22 13:18,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-22 13:20,Gibran Alcocer,Idea 15,114000
2024-09-22 13:24,Karan Aujla,Tauba Tauba,207157
2024-09-22 13:27,Karan Aujla,Admirin' You (feat. Preston Pablo),214750
2024-09-22 13:31,Karan Aujla,Winning Speech,227441
2024-09-22 13:43,Brodha V,Naachne Ka Shaunq,135523
2024-09-23 05:16,Param Singh,Daru Badnaam,38340
2024-09-23 05:16,Vicky,Top Notch Gabru,2760
2024-09-23 05:20,Sharan Deol,Chandigarh Walian,249936
2024-09-23 05:23,Babbu Maan,Mittran Di Chhatri,173593
2024-09-23 11:24,Tom Odell,Another Love,7358
2024-09-23 11:24,Brodha V,Naachne Ka Shaunq,6144
2024-09-23 11:28,Benny Dayal,Daaru Desi,269200
2024-09-23 11:31,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-23 11:33,Gibran Alcocer,Idea 15,114000
2024-09-23 11:36,Karan Aujla,Tauba Tauba,207157
2024-09-23 11:40,Karan Aujla,Admirin' You (feat. Preston Pablo),214750
2024-09-23 11:43,Karan Aujla,Winning Speech,227441
2024-09-23 11:47,Brodha V,Naachne Ka Shaunq,217846
2024-09-23 11:50,Rajvir Jawanda,Kangani,198000
2024-09-23 11:54,The Local Train,Choo Lo,233630
2024-09-23 11:57,Surf Curse,Freaks,147062
2024-09-23 11:59,Djo,End of Beginning,159245
2024-09-23 12:04,Atif Aslam,Tera Hone Laga Hoon,299827
2024-09-23 12:07,Eyedress,Something About You,153312
2024-09-23 12:08,Richy Mitch & The Coal Miners,Evergreen,87000
2024-09-23 12:14,The Local Train,Aaoge Tum Kabhi,313163
2024-09-23 12:17,The Yellow Diary,Roz Roz,218550
2024-09-23 12:20,Foster,fools (can't help falling in love) (feat. Sody),165029
2024-09-23 12:24,d4vd,Here With Me,242484
2024-09-23 12:28,Hasan Raheem,Wishes,218400
2024-09-23 12:31,Vismay Patel,Pal Behta Jaaye,174545
2024-09-23 12:34,Anuv Jain,Husn,217894
2024-09-23 12:39,AUR,Tu hai kahan,263184
2024-09-23 12:43,Talha Anjum,Downers At Dusk,256000
2024-09-23 12:45,CKay,love nwantiti (ah ah ah),145800
2024-09-23 12:51,Atif Aslam,"Woh Lamhe Woh Baatein - From ""Zeher""",320040
2024-09-23 12:55,OneRepublic,Counting Stars,257266
2024-09-23 13:01,Satinder Sartaaj,Udaarian,342585
2024-09-23 13:02,hazel,hotline bling (billie version),42013
2024-09-23 13:06,Benny Dayal,Daaru Desi,269200
2024-09-23 13:08,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-23 13:10,Gibran Alcocer,Idea 15,114000
2024-09-23 13:23,Karan Aujla,Tauba Tauba,93253
2024-09-23 13:24,Tom Odell,Another Love,252
2024-09-23 13:29,Benny Dayal,Daaru Desi,269200
2024-09-23 13:31,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-23 13:33,Gibran Alcocer,Idea 15,96101
2024-09-23 15:49,Duncan Laurence,Arcade,552
2024-09-23 15:49,Coldplay,Hymn for the Weekend,45998
2024-09-23 15:53,Sammohit,Scenario,2073
2024-09-23 15:53,Fotty Seven,Bhai Hai,3841
2024-09-23 15:53,Glass Animals,Heat Waves,224440
2024-09-23 15:55,Sammohit,Scenario,136421
2024-09-23 15:57,Tom Odell,Another Love,0
2024-09-23 15:57,Seedhe Maut,SHUTDOWN,22941
2024-09-23 16:00,Benny Dayal,Daaru Desi,190782
2024-09-24 04:07,Babbu Maan,Mittran Di Chhatri,850
2024-09-24 04:20,Bohemia,Same Beef,280470
2024-09-24 04:22,Prem Dhillon,Old Skool,97190
2024-09-24 04:23,Karan Aujla,Don't Look,46150
2024-09-24 04:31,Sidhu Moose Wala,These Days (feat. Bohemia),99510
2024-09-24 04:35,Tom Odell,Another Love,244360
2024-09-24 04:39,Benny Dayal,Daaru Desi,269200
2024-09-24 04:41,Paradox,"Babam Bam (From ""Mtv Hustle 2.0"")",138206
2024-09-24 04:43,Gibran Alcocer,Idea 15,114000
2024-09-24 04:47,Karan Aujla,Tauba Tauba,207157
